datetime,temp_c,year,month,hour,work_capacity,hours_lost
2023-06-15 08:00:00,22.2,2023,6,8,1.0,0.0
2023-06-15 09:00:00,23.5,2023,6,9,1.0,0.0
2023-06-15 10:00:00,24.8,2023,6,10,0.98,0.020000000000000018
2023-06-15 11:00:00,26.1,2023,6,11,0.9464999999999999,0.0535000000000001
2023-06-15 12:00:00,27.0,2023,6,12,0.915,0.08499999999999996
2023-06-15 13:00:00,27.5,2023,6,13,0.8975,0.10250000000000004
2023-06-15 14:00:00,27.5,2023,6,14,0.8975,0.10250000000000004
2023-06-15 15:00:00,27.5,2023,6,15,0.8975,0.10250000000000004
2023-06-15 16:00:00,27.2,2023,6,16,0.908,0.09199999999999997
2023-06-15 17:00:00,26.5,2023,6,17,0.9325,0.0675
2023-06-16 08:00:00,25.5,2023,6,8,0.9624999999999999,0.03750000000000009
2023-06-16 09:00:00,27.5,2023,6,9,0.8975,0.10250000000000004
2023-06-16 10:00:00,29.8,2023,6,10,0.808,0.19199999999999995
2023-06-16 11:00:00,32.3,2023,6,11,0.6700000000000003,0.32999999999999974
2023-06-16 12:00:00,31.8,2023,6,12,0.71,0.29000000000000004
2023-06-16 13:00:00,32.5,2023,6,13,0.6499999999999999,0.3500000000000001
2023-06-16 14:00:00,32.5,2023,6,14,0.6499999999999999,0.3500000000000001
2023-06-16 15:00:00,32.1,2023,6,15,0.6899999999999998,0.31000000000000016
2023-06-16 16:00:00,31.5,2023,6,16,0.725,0.275
2023-06-16 17:00:00,30.5,2023,6,17,0.775,0.22499999999999998
2023-06-17 08:00:00,27.4,2023,6,8,0.901,0.09899999999999998
2023-06-17 09:00:00,29.0,2023,6,9,0.8400000000000001,0.15999999999999992
2023-06-17 10:00:00,32.2,2023,6,10,0.6799999999999997,0.3200000000000003
2023-06-17 11:00:00,37.7,2023,6,11,0.31499999999999984,0.6850000000000002
2023-06-17 12:00:00,40.3,2023,6,12,0.18500000000000016,0.8149999999999998
2023-06-17 13:00:00,42.2,2023,6,13,0.09499999999999993,0.905
2023-06-17 14:00:00,39.2,2023,6,14,0.23999999999999985,0.7600000000000001
2023-06-17 15:00:00,36.6,2023,6,15,0.36999999999999994,0.6300000000000001
2023-06-17 16:00:00,32.8,2023,6,16,0.6200000000000002,0.3799999999999998
2023-06-17 17:00:00,32.4,2023,6,17,0.6600000000000001,0.33999999999999986
2023-06-18 08:00:00,30.1,2023,6,8,0.7949999999999999,0.20500000000000007
2023-06-18 09:00:00,32.9,2023,6,9,0.6100000000000001,0.3899999999999999
2023-06-18 10:00:00,35.7,2023,6,10,0.41499999999999987,0.5850000000000002
2023-06-18 11:00:00,38.3,2023,6,11,0.28500000000000014,0.7149999999999999
2023-06-18 12:00:00,33.9,2023,6,12,0.5100000000000001,0.4899999999999999
2023-06-18 13:00:00,31.5,2023,6,13,0.725,0.275
2023-06-18 14:00:00,30.1,2023,6,14,0.7949999999999999,0.20500000000000007
2023-06-18 15:00:00,30.0,2023,6,15,0.8,0.19999999999999996
2023-06-18 16:00:00,29.5,2023,6,16,0.8200000000000001,0.17999999999999994
2023-06-18 17:00:00,29.1,2023,6,17,0.836,0.16400000000000003
2023-06-19 08:00:00,25.0,2023,6,8,0.975,0.025000000000000022
2023-06-19 09:00:00,26.2,2023,6,9,0.943,0.05700000000000005
2023-06-19 10:00:00,27.6,2023,6,10,0.8939999999999999,0.1060000000000001
2023-06-19 11:00:00,28.7,2023,6,11,0.8520000000000001,0.1479999999999999
2023-06-19 12:00:00,25.3,2023,6,12,0.9674999999999999,0.032500000000000084
2023-06-19 13:00:00,26.4,2023,6,13,0.936,0.06399999999999995
2023-06-19 14:00:00,27.4,2023,6,14,0.901,0.09899999999999998
2023-06-19 15:00:00,28.0,2023,6,15,0.88,0.12
2023-06-19 16:00:00,27.5,2023,6,16,0.8975,0.10250000000000004
2023-06-19 17:00:00,26.8,2023,6,17,0.9219999999999999,0.07800000000000007
2023-06-20 08:00:00,26.4,2023,6,8,0.936,0.06399999999999995
2023-06-20 09:00:00,27.8,2023,6,9,0.887,0.11299999999999999
2023-06-20 10:00:00,28.6,2023,6,10,0.856,0.14400000000000002
2023-06-20 11:00:00,30.0,2023,6,11,0.8,0.19999999999999996
2023-06-20 12:00:00,28.0,2023,6,12,0.88,0.12
2023-06-20 13:00:00,28.5,2023,6,13,0.86,0.14
2023-06-20 14:00:00,28.6,2023,6,14,0.856,0.14400000000000002
2023-06-20 15:00:00,28.7,2023,6,15,0.8520000000000001,0.1479999999999999
2023-06-20 16:00:00,28.4,2023,6,16,0.8640000000000001,0.1359999999999999
2023-06-20 17:00:00,27.8,2023,6,17,0.887,0.11299999999999999
2023-06-21 08:00:00,24.6,2023,6,8,0.985,0.015000000000000013
2023-06-21 09:00:00,26.4,2023,6,9,0.936,0.06399999999999995
2023-06-21 10:00:00,28.8,2023,6,10,0.848,0.15200000000000002
2023-06-21 11:00:00,32.1,2023,6,11,0.6899999999999998,0.31000000000000016
2023-06-21 12:00:00,30.8,2023,6,12,0.76,0.24
2023-06-21 13:00:00,32.0,2023,6,13,0.7,0.30000000000000004
2023-06-21 14:00:00,32.0,2023,6,14,0.7,0.30000000000000004
2023-06-21 15:00:00,31.7,2023,6,15,0.715,0.28500000000000003
2023-06-21 16:00:00,30.9,2023,6,16,0.7550000000000001,0.24499999999999988
2023-06-21 17:00:00,29.6,2023,6,17,0.816,0.18400000000000005
2023-06-22 08:00:00,27.5,2023,6,8,0.8975,0.10250000000000004
2023-06-22 09:00:00,29.5,2023,6,9,0.8200000000000001,0.17999999999999994
2023-06-22 10:00:00,32.1,2023,6,10,0.6899999999999998,0.31000000000000016
2023-06-22 11:00:00,34.3,2023,6,11,0.48500000000000015,0.5149999999999999
2023-06-22 12:00:00,34.5,2023,6,12,0.475,0.525
2023-06-22 13:00:00,33.2,2023,6,13,0.5799999999999997,0.42000000000000026
2023-06-22 14:00:00,33.9,2023,6,14,0.5100000000000001,0.4899999999999999
2023-06-22 15:00:00,32.6,2023,6,15,0.6399999999999998,0.3600000000000002
2023-06-22 16:00:00,32.0,2023,6,16,0.7,0.30000000000000004
2023-06-22 17:00:00,32.1,2023,6,17,0.6899999999999998,0.31000000000000016
2023-06-23 08:00:00,27.6,2023,6,8,0.8939999999999999,0.1060000000000001
2023-06-23 09:00:00,30.5,2023,6,9,0.775,0.22499999999999998
2023-06-23 10:00:00,34.8,2023,6,10,0.46000000000000013,0.5399999999999998
2023-06-23 11:00:00,37.9,2023,6,11,0.30500000000000005,0.695
2023-06-23 12:00:00,29.3,2023,6,12,0.828,0.17200000000000004
2023-06-23 13:00:00,30.5,2023,6,13,0.775,0.22499999999999998
2023-06-23 14:00:00,30.6,2023,6,14,0.7699999999999999,0.2300000000000001
2023-06-23 15:00:00,31.2,2023,6,15,0.74,0.26
2023-06-23 16:00:00,31.5,2023,6,16,0.725,0.275
2023-06-23 17:00:00,30.5,2023,6,17,0.775,0.22499999999999998
2023-06-24 08:00:00,27.6,2023,6,8,0.8939999999999999,0.1060000000000001
2023-06-24 09:00:00,32.2,2023,6,9,0.6799999999999997,0.3200000000000003
2023-06-24 10:00:00,35.3,2023,6,10,0.43500000000000016,0.5649999999999998
2023-06-24 11:00:00,37.6,2023,6,11,0.31999999999999995,0.68
2023-06-24 12:00:00,33.6,2023,6,12,0.5399999999999998,0.4600000000000002
2023-06-24 13:00:00,32.2,2023,6,13,0.6799999999999997,0.3200000000000003
2023-06-24 14:00:00,31.6,2023,6,14,0.7199999999999999,0.28000000000000014
2023-06-24 15:00:00,31.3,2023,6,15,0.735,0.265
2023-06-24 16:00:00,31.0,2023,6,16,0.75,0.25
2023-06-24 17:00:00,30.3,2023,6,17,0.785,0.21499999999999997
2023-06-25 08:00:00,25.6,2023,6,8,0.96,0.040000000000000036
2023-06-25 09:00:00,27.1,2023,6,9,0.9115,0.08850000000000002
2023-06-25 10:00:00,28.8,2023,6,10,0.848,0.15200000000000002
2023-06-25 11:00:00,30.7,2023,6,11,0.765,0.235
2023-06-25 12:00:00,28.4,2023,6,12,0.8640000000000001,0.1359999999999999
2023-06-25 13:00:00,28.4,2023,6,13,0.8640000000000001,0.1359999999999999
2023-06-25 14:00:00,28.4,2023,6,14,0.8640000000000001,0.1359999999999999
2023-06-25 15:00:00,28.4,2023,6,15,0.8640000000000001,0.1359999999999999
2023-06-25 16:00:00,28.1,2023,6,16,0.876,0.124
2023-06-25 17:00:00,27.5,2023,6,17,0.8975,0.10250000000000004
2023-06-26 08:00:00,23.5,2023,6,8,1.0,0.0
2023-06-26 09:00:00,25.0,2023,6,9,0.975,0.025000000000000022
2023-06-26 10:00:00,26.9,2023,6,10,0.9185,0.08150000000000002
2023-06-26 11:00:00,28.9,2023,6,11,0.8440000000000001,0.15599999999999992
2023-06-26 12:00:00,26.1,2023,6,12,0.9464999999999999,0.0535000000000001
2023-06-26 13:00:00,27.0,2023,6,13,0.915,0.08499999999999996
2023-06-26 14:00:00,27.4,2023,6,14,0.901,0.09899999999999998
2023-06-26 15:00:00,27.1,2023,6,15,0.9115,0.08850000000000002
2023-06-26 16:00:00,26.6,2023,6,16,0.9289999999999999,0.07100000000000006
2023-06-26 17:00:00,25.9,2023,6,17,0.9525,0.04749999999999999
2023-06-27 08:00:00,23.1,2023,6,8,1.0,0.0
2023-06-27 09:00:00,24.5,2023,6,9,0.9875,0.012499999999999956
2023-06-27 10:00:00,26.2,2023,6,10,0.943,0.05700000000000005
2023-06-27 11:00:00,28.1,2023,6,11,0.876,0.124
2023-06-27 12:00:00,26.0,2023,6,12,0.95,0.050000000000000044
2023-06-27 13:00:00,26.5,2023,6,13,0.9325,0.0675
2023-06-27 14:00:00,26.6,2023,6,14,0.9289999999999999,0.07100000000000006
2023-06-27 15:00:00,26.7,2023,6,15,0.9255,0.07450000000000001
2023-06-27 16:00:00,26.5,2023,6,16,0.9325,0.0675
2023-06-27 17:00:00,26.0,2023,6,17,0.95,0.050000000000000044
2023-06-28 08:00:00,25.0,2023,6,8,0.975,0.025000000000000022
2023-06-28 09:00:00,27.2,2023,6,9,0.908,0.09199999999999997
2023-06-28 10:00:00,30.0,2023,6,10,0.8,0.19999999999999996
2023-06-28 11:00:00,32.2,2023,6,11,0.6799999999999997,0.3200000000000003
2023-06-28 12:00:00,30.5,2023,6,12,0.775,0.22499999999999998
2023-06-28 13:00:00,30.7,2023,6,13,0.765,0.235
2023-06-28 14:00:00,30.0,2023,6,14,0.8,0.19999999999999996
2023-06-28 15:00:00,29.5,2023,6,15,0.8200000000000001,0.17999999999999994
2023-06-28 16:00:00,30.4,2023,6,16,0.7800000000000001,0.21999999999999986
2023-06-28 17:00:00,29.2,2023,6,17,0.8320000000000001,0.16799999999999993
2023-06-29 08:00:00,26.1,2023,6,8,0.9464999999999999,0.0535000000000001
2023-06-29 09:00:00,27.3,2023,6,9,0.9045,0.09550000000000003
2023-06-29 10:00:00,28.5,2023,6,10,0.86,0.14
2023-06-29 11:00:00,29.4,2023,6,11,0.8240000000000001,0.17599999999999993
2023-06-29 12:00:00,29.5,2023,6,12,0.8200000000000001,0.17999999999999994
2023-06-29 13:00:00,29.6,2023,6,13,0.816,0.18400000000000005
2023-06-29 14:00:00,29.8,2023,6,14,0.808,0.19199999999999995
2023-06-29 15:00:00,29.5,2023,6,15,0.8200000000000001,0.17999999999999994
2023-06-29 16:00:00,28.9,2023,6,16,0.8440000000000001,0.15599999999999992
2023-06-29 17:00:00,28.0,2023,6,17,0.88,0.12
2023-06-30 08:00:00,25.2,2023,6,8,0.97,0.030000000000000027
2023-06-30 09:00:00,26.0,2023,6,9,0.95,0.050000000000000044
2023-06-30 10:00:00,27.1,2023,6,10,0.9115,0.08850000000000002
2023-06-30 11:00:00,28.5,2023,6,11,0.86,0.14
2023-06-30 12:00:00,28.8,2023,6,12,0.848,0.15200000000000002
2023-06-30 13:00:00,29.9,2023,6,13,0.804,0.19599999999999995
2023-06-30 14:00:00,30.5,2023,6,14,0.775,0.22499999999999998
2023-06-30 15:00:00,30.2,2023,6,15,0.79,0.20999999999999996
2023-06-30 16:00:00,30.0,2023,6,16,0.8,0.19999999999999996
2023-06-30 17:00:00,29.0,2023,6,17,0.8400000000000001,0.15999999999999992
2023-07-01 08:00:00,25.0,2023,7,8,0.975,0.025000000000000022
2023-07-01 09:00:00,25.7,2023,7,9,0.9575,0.04249999999999998
2023-07-01 10:00:00,26.9,2023,7,10,0.9185,0.08150000000000002
2023-07-01 11:00:00,28.0,2023,7,11,0.88,0.12
2023-07-01 12:00:00,30.0,2023,7,12,0.8,0.19999999999999996
2023-07-01 13:00:00,29.6,2023,7,13,0.816,0.18400000000000005
2023-07-01 14:00:00,30.4,2023,7,14,0.7800000000000001,0.21999999999999986
2023-07-01 15:00:00,29.8,2023,7,15,0.808,0.19199999999999995
2023-07-01 16:00:00,30.0,2023,7,16,0.8,0.19999999999999996
2023-07-01 17:00:00,30.0,2023,7,17,0.8,0.19999999999999996
2023-07-02 08:00:00,25.4,2023,7,8,0.965,0.03500000000000003
2023-07-02 09:00:00,27.0,2023,7,9,0.915,0.08499999999999996
2023-07-02 10:00:00,28.1,2023,7,10,0.876,0.124
2023-07-02 11:00:00,28.8,2023,7,11,0.848,0.15200000000000002
2023-07-02 12:00:00,31.1,2023,7,12,0.7449999999999999,0.2550000000000001
2023-07-02 13:00:00,31.2,2023,7,13,0.74,0.26
2023-07-02 14:00:00,30.6,2023,7,14,0.7699999999999999,0.2300000000000001
2023-07-02 15:00:00,30.3,2023,7,15,0.785,0.21499999999999997
2023-07-02 16:00:00,29.9,2023,7,16,0.804,0.19599999999999995
2023-07-02 17:00:00,28.9,2023,7,17,0.8440000000000001,0.15599999999999992
2023-07-03 08:00:00,27.1,2023,7,8,0.9115,0.08850000000000002
2023-07-03 09:00:00,28.4,2023,7,9,0.8640000000000001,0.1359999999999999
2023-07-03 10:00:00,29.1,2023,7,10,0.836,0.16400000000000003
2023-07-03 11:00:00,29.8,2023,7,11,0.808,0.19199999999999995
2023-07-03 12:00:00,28.3,2023,7,12,0.868,0.132
2023-07-03 13:00:00,28.8,2023,7,13,0.848,0.15200000000000002
2023-07-03 14:00:00,29.4,2023,7,14,0.8240000000000001,0.17599999999999993
2023-07-03 15:00:00,29.9,2023,7,15,0.804,0.19599999999999995
2023-07-03 16:00:00,29.8,2023,7,16,0.808,0.19199999999999995
2023-07-03 17:00:00,29.4,2023,7,17,0.8240000000000001,0.17599999999999993
2023-07-04 08:00:00,27.6,2023,7,8,0.8939999999999999,0.1060000000000001
2023-07-04 09:00:00,28.6,2023,7,9,0.856,0.14400000000000002
2023-07-04 10:00:00,29.5,2023,7,10,0.8200000000000001,0.17999999999999994
2023-07-04 11:00:00,30.0,2023,7,11,0.8,0.19999999999999996
2023-07-04 12:00:00,28.8,2023,7,12,0.848,0.15200000000000002
2023-07-04 13:00:00,29.4,2023,7,13,0.8240000000000001,0.17599999999999993
2023-07-04 14:00:00,30.0,2023,7,14,0.8,0.19999999999999996
2023-07-04 15:00:00,30.1,2023,7,15,0.7949999999999999,0.20500000000000007
2023-07-04 16:00:00,29.7,2023,7,16,0.812,0.18799999999999994
2023-07-04 17:00:00,29.0,2023,7,17,0.8400000000000001,0.15999999999999992
2023-07-05 08:00:00,26.0,2023,7,8,0.95,0.050000000000000044
2023-07-05 09:00:00,27.2,2023,7,9,0.908,0.09199999999999997
2023-07-05 10:00:00,28.5,2023,7,10,0.86,0.14
2023-07-05 11:00:00,29.6,2023,7,11,0.816,0.18400000000000005
2023-07-05 12:00:00,28.3,2023,7,12,0.868,0.132
2023-07-05 13:00:00,29.0,2023,7,13,0.8400000000000001,0.15999999999999992
2023-07-05 14:00:00,29.3,2023,7,14,0.828,0.17200000000000004
2023-07-05 15:00:00,30.0,2023,7,15,0.8,0.19999999999999996
2023-07-05 16:00:00,29.8,2023,7,16,0.808,0.19199999999999995
2023-07-05 17:00:00,29.1,2023,7,17,0.836,0.16400000000000003
2023-07-06 08:00:00,26.2,2023,7,8,0.943,0.05700000000000005
2023-07-06 09:00:00,27.4,2023,7,9,0.901,0.09899999999999998
2023-07-06 10:00:00,28.2,2023,7,10,0.872,0.128
2023-07-06 11:00:00,28.9,2023,7,11,0.8440000000000001,0.15599999999999992
2023-07-06 12:00:00,27.4,2023,7,12,0.901,0.09899999999999998
2023-07-06 13:00:00,28.0,2023,7,13,0.88,0.12
2023-07-06 14:00:00,28.5,2023,7,14,0.86,0.14
2023-07-06 15:00:00,29.5,2023,7,15,0.8200000000000001,0.17999999999999994
2023-07-06 16:00:00,29.5,2023,7,16,0.8200000000000001,0.17999999999999994
2023-07-06 17:00:00,28.7,2023,7,17,0.8520000000000001,0.1479999999999999
2023-07-07 08:00:00,26.6,2023,7,8,0.9289999999999999,0.07100000000000006
2023-07-07 09:00:00,28.0,2023,7,9,0.88,0.12
2023-07-07 10:00:00,29.4,2023,7,10,0.8240000000000001,0.17599999999999993
2023-07-07 11:00:00,30.1,2023,7,11,0.7949999999999999,0.20500000000000007
2023-07-07 12:00:00,29.5,2023,7,12,0.8200000000000001,0.17999999999999994
2023-07-07 13:00:00,30.4,2023,7,13,0.7800000000000001,0.21999999999999986
2023-07-07 14:00:00,30.0,2023,7,14,0.8,0.19999999999999996
2023-07-07 15:00:00,30.0,2023,7,15,0.8,0.19999999999999996
2023-07-07 16:00:00,29.5,2023,7,16,0.8200000000000001,0.17999999999999994
2023-07-07 17:00:00,28.6,2023,7,17,0.856,0.14400000000000002
2023-07-08 08:00:00,28.2,2023,7,8,0.872,0.128
2023-07-08 09:00:00,29.4,2023,7,9,0.8240000000000001,0.17599999999999993
2023-07-08 10:00:00,29.9,2023,7,10,0.804,0.19599999999999995
2023-07-08 11:00:00,30.0,2023,7,11,0.8,0.19999999999999996
2023-07-08 12:00:00,27.2,2023,7,12,0.908,0.09199999999999997
2023-07-08 13:00:00,27.4,2023,7,13,0.901,0.09899999999999998
2023-07-08 14:00:00,27.6,2023,7,14,0.8939999999999999,0.1060000000000001
2023-07-08 15:00:00,27.8,2023,7,15,0.887,0.11299999999999999
2023-07-08 16:00:00,27.9,2023,7,16,0.8835000000000001,0.11649999999999994
2023-07-08 17:00:00,27.9,2023,7,17,0.8835000000000001,0.11649999999999994
2023-07-09 08:00:00,26.1,2023,7,8,0.9464999999999999,0.0535000000000001
2023-07-09 09:00:00,28.3,2023,7,9,0.868,0.132
2023-07-09 10:00:00,31.2,2023,7,10,0.74,0.26
2023-07-09 11:00:00,34.0,2023,7,11,0.5,0.5
2023-07-09 12:00:00,32.0,2023,7,12,0.7,0.30000000000000004
2023-07-09 13:00:00,32.8,2023,7,13,0.6200000000000002,0.3799999999999998
2023-07-09 14:00:00,31.8,2023,7,14,0.71,0.29000000000000004
2023-07-09 15:00:00,31.9,2023,7,15,0.7050000000000001,0.29499999999999993
2023-07-09 16:00:00,31.2,2023,7,16,0.74,0.26
2023-07-09 17:00:00,29.9,2023,7,17,0.804,0.19599999999999995
2023-07-10 08:00:00,27.6,2023,7,8,0.8939999999999999,0.1060000000000001
2023-07-10 09:00:00,29.6,2023,7,9,0.816,0.18400000000000005
2023-07-10 10:00:00,31.8,2023,7,10,0.71,0.29000000000000004
2023-07-10 11:00:00,33.8,2023,7,11,0.5200000000000002,0.47999999999999976
2023-07-10 12:00:00,28.5,2023,7,12,0.86,0.14
2023-07-10 13:00:00,28.6,2023,7,13,0.856,0.14400000000000002
2023-07-10 14:00:00,29.5,2023,7,14,0.8200000000000001,0.17999999999999994
2023-07-10 15:00:00,28.5,2023,7,15,0.86,0.14
2023-07-10 16:00:00,29.0,2023,7,16,0.8400000000000001,0.15999999999999992
2023-07-10 17:00:00,28.1,2023,7,17,0.876,0.124
2023-07-11 08:00:00,26.3,2023,7,8,0.9394999999999999,0.06050000000000011
2023-07-11 09:00:00,27.0,2023,7,9,0.915,0.08499999999999996
2023-07-11 10:00:00,27.6,2023,7,10,0.8939999999999999,0.1060000000000001
2023-07-11 11:00:00,28.3,2023,7,11,0.868,0.132
2023-07-11 12:00:00,26.1,2023,7,12,0.9464999999999999,0.0535000000000001
2023-07-11 13:00:00,27.0,2023,7,13,0.915,0.08499999999999996
2023-07-11 14:00:00,27.7,2023,7,14,0.8905000000000001,0.10949999999999993
2023-07-11 15:00:00,27.4,2023,7,15,0.901,0.09899999999999998
2023-07-11 16:00:00,27.7,2023,7,16,0.8905000000000001,0.10949999999999993
2023-07-11 17:00:00,27.0,2023,7,17,0.915,0.08499999999999996
2023-07-12 08:00:00,25.0,2023,7,8,0.975,0.025000000000000022
2023-07-12 09:00:00,27.0,2023,7,9,0.915,0.08499999999999996
2023-07-12 10:00:00,29.8,2023,7,10,0.808,0.19199999999999995
2023-07-12 11:00:00,32.1,2023,7,11,0.6899999999999998,0.31000000000000016
2023-07-12 12:00:00,32.8,2023,7,12,0.6200000000000002,0.3799999999999998
2023-07-12 13:00:00,33.3,2023,7,13,0.5700000000000003,0.4299999999999997
2023-07-12 14:00:00,35.7,2023,7,14,0.41499999999999987,0.5850000000000002
2023-07-12 15:00:00,36.0,2023,7,15,0.4,0.6
2023-07-12 16:00:00,34.8,2023,7,16,0.46000000000000013,0.5399999999999998
2023-07-12 17:00:00,32.6,2023,7,17,0.6399999999999998,0.3600000000000002
2023-07-13 08:00:00,27.5,2023,7,8,0.8975,0.10250000000000004
2023-07-13 09:00:00,29.1,2023,7,9,0.836,0.16400000000000003
2023-07-13 10:00:00,31.5,2023,7,10,0.725,0.275
2023-07-13 11:00:00,33.2,2023,7,11,0.5799999999999997,0.42000000000000026
2023-07-13 12:00:00,31.6,2023,7,12,0.7199999999999999,0.28000000000000014
2023-07-13 13:00:00,31.8,2023,7,13,0.71,0.29000000000000004
2023-07-13 14:00:00,31.6,2023,7,14,0.7199999999999999,0.28000000000000014
2023-07-13 15:00:00,31.1,2023,7,15,0.7449999999999999,0.2550000000000001
2023-07-13 16:00:00,30.2,2023,7,16,0.79,0.20999999999999996
2023-07-13 17:00:00,29.6,2023,7,17,0.816,0.18400000000000005
2023-07-14 08:00:00,25.8,2023,7,8,0.955,0.04500000000000004
2023-07-14 09:00:00,26.9,2023,7,9,0.9185,0.08150000000000002
2023-07-14 10:00:00,27.9,2023,7,10,0.8835000000000001,0.11649999999999994
2023-07-14 11:00:00,28.8,2023,7,11,0.848,0.15200000000000002
2023-07-14 12:00:00,26.6,2023,7,12,0.9289999999999999,0.07100000000000006
2023-07-14 13:00:00,27.5,2023,7,13,0.8975,0.10250000000000004
2023-07-14 14:00:00,27.8,2023,7,14,0.887,0.11299999999999999
2023-07-14 15:00:00,27.9,2023,7,15,0.8835000000000001,0.11649999999999994
2023-07-14 16:00:00,27.9,2023,7,16,0.8835000000000001,0.11649999999999994
2023-07-14 17:00:00,27.8,2023,7,17,0.887,0.11299999999999999
2023-07-15 08:00:00,26.6,2023,7,8,0.9289999999999999,0.07100000000000006
2023-07-15 09:00:00,27.5,2023,7,9,0.8975,0.10250000000000004
2023-07-15 10:00:00,28.1,2023,7,10,0.876,0.124
2023-07-15 11:00:00,28.8,2023,7,11,0.848,0.15200000000000002
2023-07-15 12:00:00,27.1,2023,7,12,0.9115,0.08850000000000002
2023-07-15 13:00:00,27.6,2023,7,13,0.8939999999999999,0.1060000000000001
2023-07-15 14:00:00,28.0,2023,7,14,0.88,0.12
2023-07-15 15:00:00,28.5,2023,7,15,0.86,0.14
2023-07-15 16:00:00,29.1,2023,7,16,0.836,0.16400000000000003
2023-07-15 17:00:00,29.0,2023,7,17,0.8400000000000001,0.15999999999999992
2023-07-16 08:00:00,26.4,2023,7,8,0.936,0.06399999999999995
2023-07-16 09:00:00,26.9,2023,7,9,0.9185,0.08150000000000002
2023-07-16 10:00:00,27.5,2023,7,10,0.8975,0.10250000000000004
2023-07-16 11:00:00,28.0,2023,7,11,0.88,0.12
2023-07-16 12:00:00,27.6,2023,7,12,0.8939999999999999,0.1060000000000001
2023-07-16 13:00:00,27.8,2023,7,13,0.887,0.11299999999999999
2023-07-16 14:00:00,27.8,2023,7,14,0.887,0.11299999999999999
2023-07-16 15:00:00,27.6,2023,7,15,0.8939999999999999,0.1060000000000001
2023-07-16 16:00:00,27.9,2023,7,16,0.8835000000000001,0.11649999999999994
2023-07-16 17:00:00,27.9,2023,7,17,0.8835000000000001,0.11649999999999994
2023-07-17 08:00:00,25.4,2023,7,8,0.965,0.03500000000000003
2023-07-17 09:00:00,26.2,2023,7,9,0.943,0.05700000000000005
2023-07-17 10:00:00,27.1,2023,7,10,0.9115,0.08850000000000002
2023-07-17 11:00:00,27.9,2023,7,11,0.8835000000000001,0.11649999999999994
2023-07-17 12:00:00,29.4,2023,7,12,0.8240000000000001,0.17599999999999993
2023-07-17 13:00:00,29.8,2023,7,13,0.808,0.19199999999999995
2023-07-17 14:00:00,30.0,2023,7,14,0.8,0.19999999999999996
2023-07-17 15:00:00,29.8,2023,7,15,0.808,0.19199999999999995
2023-07-17 16:00:00,29.6,2023,7,16,0.816,0.18400000000000005
2023-07-17 17:00:00,29.2,2023,7,17,0.8320000000000001,0.16799999999999993
2023-07-18 08:00:00,26.0,2023,7,8,0.95,0.050000000000000044
2023-07-18 09:00:00,27.5,2023,7,9,0.8975,0.10250000000000004
2023-07-18 10:00:00,29.7,2023,7,10,0.812,0.18799999999999994
2023-07-18 11:00:00,31.9,2023,7,11,0.7050000000000001,0.29499999999999993
2023-07-18 12:00:00,33.3,2023,7,12,0.5700000000000003,0.4299999999999997
2023-07-18 13:00:00,33.9,2023,7,13,0.5100000000000001,0.4899999999999999
2023-07-18 14:00:00,33.8,2023,7,14,0.5200000000000002,0.47999999999999976
2023-07-18 15:00:00,33.0,2023,7,15,0.6,0.4
2023-07-18 16:00:00,31.6,2023,7,16,0.7199999999999999,0.28000000000000014
2023-07-18 17:00:00,31.3,2023,7,17,0.735,0.265
2023-07-19 08:00:00,26.0,2023,7,8,0.95,0.050000000000000044
2023-07-19 09:00:00,27.8,2023,7,9,0.887,0.11299999999999999
2023-07-19 10:00:00,30.0,2023,7,10,0.8,0.19999999999999996
2023-07-19 11:00:00,31.9,2023,7,11,0.7050000000000001,0.29499999999999993
2023-07-19 12:00:00,34.2,2023,7,12,0.4899999999999999,0.5100000000000001
2023-07-19 13:00:00,34.6,2023,7,13,0.4699999999999999,0.53
2023-07-19 14:00:00,33.8,2023,7,14,0.5200000000000002,0.47999999999999976
2023-07-19 15:00:00,33.2,2023,7,15,0.5799999999999997,0.42000000000000026
2023-07-19 16:00:00,32.8,2023,7,16,0.6200000000000002,0.3799999999999998
2023-07-19 17:00:00,31.9,2023,7,17,0.7050000000000001,0.29499999999999993
2023-07-20 08:00:00,29.0,2023,7,8,0.8400000000000001,0.15999999999999992
